"iso","alert__year","alert__week","burned_area__ha"
"RUS",2018,12,1006029.2730286721835
"RUS",2018,13,661411.27423752375625
"RUS",2019,10,237246.337506786418012
"RUS",2019,11,185620.52158447261136
"RUS",2019,12,121335.3024857791551
"RUS",2019,13,200157.468134662450555
"RUS",2020,11,237833.10798512061198
"RUS",2020,12,434209.0425285134605
"RUS",2020,13,334930.998879067352088
"RUS",2020,14,421676.54525415686735
"RUS",2021,10,246596.5704969401920
"RUS",2021,11,73010.1537482507786
"RUS",2021,12,80681.6325826674949
"RUS",2021,13,48351.456039039494985
"RWA",2015,11,3183.646668340973527
"RWA",2015,12,109.307983861029236
"RWA",2015,14,27.326377253487898
"SAU",2013,13,12.873950809438883
"SAU",2015,14,171.72510490318993
"SAU",2016,13,46.65367291682057
"SAU",2017,10,12.437435924743264
"SAU",2017,13,177.10027508248282
"SAU",2019,10,12.353410334177505
"SAU",2020,13,25.96408656953185
"SDN",2012,10,60170.4005116060019
"SDN",2012,11,55116.8596512555431
"SDN",2012,12,40464.1574708009265
"SDN",2012,13,40197.65029285110063
"SDN",2013,10,109548.5283276617483
"SDN",2013,11,93360.7610246486997
"SDN",2013,12,86358.947169120099
"SDN",2013,13,77723.2650468334693
"SDN",2014,10,63672.8633812880135
"SDN",2014,11,103075.6095067812200
"SDN",2014,12,123750.1834149363417
"SDN",2014,13,98593.81805337889976
"SDN",2015,11,113291.7245936513713
"SDN",2015,12,110671.065939780936
"SDN",2015,13,74782.05659642202664
"SDN",2015,14,41536.93915256441968
"SDN",2016,10,68497.4328239352504
"SDN",2016,11,32624.918079504983777
"SDN",2016,12,34338.4285793790830
"SDN",2016,13,29892.60969996274655
"SDN",2017,10,90875.2759006435387
"SDN",2017,11,35978.39254778017244
"SDN",2017,12,44808.6637488466225
"SDN",2017,13,56993.7100904665506
"SDN",2018,10,115956.49194995571016
"SDN",2018,11,73221.6545787619403
"SDN",2018,12,48821.0115768845936
"SDN",2018,13,29547.9245728675322
"SDN",2019,10,83401.942045685585967
"SDN",2019,11,81092.2740358427028
"SDN",2019,12,52680.8771547270452
"SDN",2019,13,64352.76460025357143
"SDN",2020,11,114708.2524003268131
"SDN",2020,12,93417.9511091297515
"SDN",2020,13,96321.158760765248
"SDN",2020,14,78597.5548120150172
"SDN",2021,10,149816.6292231149365
"SDN",2021,11,80503.5823492592928
"SDN",2021,12,75425.2001196208231
"SDN",2021,13,23284.1222324631923
"SEN",2012,10,98541.8555793941887
"SEN",2012,11,88555.09994087356781
"SEN",2012,12,27477.40743760028716
"SEN",2012,13,10156.17657287954167
"SEN",2013,10,76147.37585791333814
"SEN",2013,11,85136.19330778517399
"SEN",2013,12,71745.52229868604069
"SEN",2013,13,84659.83860348482391
"SEN",2014,10,46639.87075747195385
"SEN",2014,11,48382.23416143850290
"SEN",2014,12,47147.391388080753484
"SEN",2014,13,31578.72590202431297
"SEN",2015,11,17129.0193122129202
"SEN",2015,12,10844.9863093603558
"SEN",2015,13,31740.32051339246766
"SEN",2015,14,44439.3993668228071
"SEN",2016,10,77998.31428521273544
"SEN",2016,11,68865.082909423620221
"SEN",2016,12,71730.44431898786505
"SEN",2016,13,56317.9327444074146
"SEN",2017,10,78129.0549216400308
"SEN",2017,11,86276.2969798212113
"SEN",2017,12,102011.84793985555862
"SEN",2017,13,39861.423570969331435
"SEN",2018,10,74720.49869156127607
"SEN",2018,11,52287.225802407329
"SEN",2018,12,84491.58648244557992
"SEN",2018,13,51196.5912081227774
"SEN",2019,10,87731.64293213595366
"SEN",2019,11,69881.28953427653603
"SEN",2019,12,12498.2331365276712
"SEN",2019,13,21996.988128390398060
"SEN",2020,11,53727.3780790259236
"SEN",2020,12,33952.331221811507479
"SEN",2020,13,14921.49004589525728
"SEN",2020,14,32142.0794670490981
"SEN",2021,10,96393.15801273272255
"SEN",2021,11,31520.10457285729265
"SEN",2021,12,56917.43833304018203
"SEN",2021,13,25702.47095595091639
"SLE",2012,10,172891.877865809768485
"SLE",2012,11,80755.07649232857590
"SLE",2012,12,20245.77432890967231
"SLE",2012,13,12105.612178123867244
"SLE",2013,10,43045.097593458006004
"SLE",2013,11,27303.04120593934523
"SLE",2013,12,34436.200509935320913
"SLE",2013,13,21100.474280414558372
"SLE",2014,10,11259.52918878562285
"SLE",2014,11,26388.149966217062716
"SLE",2014,12,55925.43159474368684
"SLE",2014,13,25643.47404658510246
"SLE",2015,11,60373.050977573193785
"SLE",2015,12,53151.60108480486960
"SLE",2015,13,35283.923084523018205
"SLE",2015,14,343424.37153920911737
"SLE",2016,10,15083.09545308746677
"SLE",2016,11,17997.15316073053257
"SLE",2016,12,28421.43766721407596
"SLE",2016,13,34223.802642616624044
"SLE",2017,10,24820.23617253033364
"SLE",2017,11,34333.939661106433335
"SLE",2017,12,37233.174857940062836
"SLE",2017,13,79684.32594058698442
"SLE",2018,10,46602.7884720083668
"SLE",2018,11,44721.164408354904834
"SLE",2018,12,24595.67721910287012
"SLE",2018,13,8452.085563605068313
"SLE",2019,10,22664.23647942066058
"SLE",2019,11,46940.98336295161016
"SLE",2019,12,6670.25938836474695
"SLE",2019,13,11593.889825820247848
"SLE",2020,11,17052.52511995524474
"SLE",2020,12,10206.80810570322982
"SLE",2020,13,8837.716650528481061
"SLE",2020,14,11800.335409155949589
"SLE",2021,10,12997.04292253468754
"SLE",2021,11,14844.785694330843958
"SLE",2021,12,41949.3459312116454
"SLE",2021,13,12868.249590841988408
"SLV",2012,10,1822.80810036572640
"SLV",2012,11,359.449152540889246
"SLV",2012,12,79.71987934901459
"SLV",2012,13,39.889692835962059
"SLV",2013,10,12973.61996196329190
"SLV",2013,11,997.651470763559237
"SLV",2013,12,531.997869875450732
"SLV",2013,13,478.042304779656344
"SLV",2014,10,53.136197575370758
"SLV",2014,11,239.04747873113358
"SLV",2014,12,92.93920717706831
"SLV",2014,13,226.1109561794462
"SLV",2015,11,6600.53049816569723
"SLV",2015,12,625.543896789914608
"SLV",2015,13,491.556561897172717
"SLV",2015,14,903.95343962047725
"SLV",2016,10,146.092092244585487
"SLV",2016,11,239.06628378017286
"SLV",2016,13,132.96317255759650
"SLV",2017,10,5802.81530205089439
"SLV",2017,11,3139.769992230495712
"SLV",2017,12,2634.016699459123175
"SLV",2017,13,119.50824868150227
"SLV",2018,10,1357.013879173070038
"SLV",2018,11,505.011018622067393
"SLV",2018,12,1848.61835577200324
"SLV",2018,13,597.95466739524883
"SLV",2019,10,3047.47039495359747
"SLV",2019,11,4419.58949235168901
"SLV",2019,12,625.588749148569120
"SLV",2019,13,2620.48282231108396
"SLV",2020,11,1276.570767392068075
"SLV",2020,12,1344.12490646882621
"SLV",2020,13,984.83521577666885
"SLV",2020,14,399.221147077063685
"SLV",2021,10,252.804343536093351
"SLV",2021,11,132.992725220399812
"SLV",2021,13,26.5323918721563
"SOM",2012,10,2636.31705766402893
"SOM",2012,11,1229.40925760573663
"SOM",2012,12,1393.67672057344113
"SOM",2012,13,423.5501610962915
"SOM",2013,10,40.95351739920633
"SOM",2013,11,81.90035025537978
"SOM",2013,12,150.14994659967348
"SOM",2013,13,435.529604605024
"SOM",2014,10,600.64884605039072
"SOM",2014,11,2021.41542279242276
"SOM",2014,12,1078.915004105398287
"SOM",2014,13,847.2192481071459
"SOM",2016,10,1954.228834678937
"SOM",2016,11,13.664505045235332
"SOM",2019,10,2254.8648993468807
"SOM",2019,11,95.54549772218563
"SOM",2019,12,95.54574750450202
"SOM",2019,13,382.57519646373464
"SOM",2020,12,13.667772459680439
"SOM",2020,13,1062.4163361508608
"SOM",2020,14,612.7877093210543
"SOM",2021,10,54.61407786872241
"SOM",2021,11,914.2955325355682
"SOM",2021,12,1419.0414573115627
"SOM",2021,13,122.9749031429046
"SRB",2012,10,3015.18942206253857
"SRB",2012,11,1074.22360377969224
"SRB",2012,12,543.8256274143437
"SRB",2014,10,411.3589456402352
"SRB",2014,11,229.53677594011316
"SRB",2017,10,120.53438956478078
"SRB",2017,11,351.89465403815257
"SRB",2017,12,79.86592941457874
"SRB",2017,13,176.95740038428865
"SRB",2019,10,59.300795340849586
"SRB",2019,11,332.94517122325250
"SRB",2019,12,1063.67909891935105
"SRB",2019,13,1428.86163834652609
"SRB",2020,11,952.59007153556754
"SRB",2020,13,40.1317721351078
"SRB",2020,14,188.80356430620520
"SSD",2012,10,466236.424936265374420
"SSD",2012,11,326595.515591312338457
"SSD",2012,12,227830.62284602969711
"SSD",2012,13,247028.07318328715597
"SSD",2013,10,275352.968133239248022
"SSD",2013,11,277266.722341316711825
"SSD",2013,12,147327.30509425852459
"SSD",2013,13,192392.49581544426638
"SSD",2014,10,278151.952907441659898
"SSD",2014,11,262169.956758188008134
"SSD",2014,12,239036.01486386335203
"SSD",2014,13,284766.538341198881241
"SSD",2015,11,384901.421763894159798
"SSD",2015,12,264164.887001526987005
"SSD",2015,13,118407.227194040200574
"SSD",2015,14,130428.372124732620818
"SSD",2016,10,196200.296496180330627
"SSD",2016,11,124430.0946867396007
"SSD",2016,12,99006.658026757102766
"SSD",2016,13,49330.19627000888709
"SSD",2017,10,353964.68595955788295
"SSD",2017,11,228443.59901591739345
"SSD",2017,12,129223.72756189600647
"SSD",2017,13,151931.92559490620504
"SSD",2018,10,376212.54242741083280
"SSD",2018,11,287923.75503051199460
"SSD",2018,12,162004.458363423550119
"SSD",2018,13,145647.59525160504059
"SSD",2019,10,378301.63988596508401
"SSD",2019,11,249823.284133200794366
"SSD",2019,12,146265.02964100371196
"SSD",2019,13,150959.920336840962628
"SSD",2020,11,434525.34365341937187
"SSD",2020,12,317633.94957815133784
"SSD",2020,13,272046.950240886738258
"SSD",2020,14,325132.91198158158428
"SSD",2021,10,321575.205518507321938
"SSD",2021,11,172380.26789851145300
"SSD",2021,12,322115.160166635781516
"SSD",2021,13,104828.48209662245147
"SUR",2013,10,135.99437897647186
"SUR",2013,11,1033.5584216087586
"SUR",2013,12,938.3654098793209
"SUR",2013,13,666.3866793438863
"SUR",2014,10,149.59324056317541
"SUR",2014,11,639.1721827496409
"SUR",2014,12,652.76927787342004
"SUR",2014,13,244.79380829799149
"SUR",2015,11,1115.120006072985568
"SUR",2015,12,1291.93559062993972
"SUR",2015,13,584.79403215487775
"SUR",2015,14,1944.74786656889252
"SUR",2016,11,312.78874974138995
"SUR",2016,12,557.56783644393914
"SUR",2016,13,149.605707346382597
"SUR",2017,13,81.60577684424819
"SUR",2018,10,938.3123989144562
"SUR",2018,11,1033.57719067006323
"SUR",2018,12,1305.598025493231962
"SUR",2018,13,489.589412107964483
"SUR",2019,10,1808.710645179922285
"SUR",2019,11,2815.1356364724901
"SUR",2019,12,3100.678326146913068
"SUR",2019,13,1944.673060731444728
"SUR",2020,11,2135.437344444396558
"SUR",2020,12,3305.291876186755706
"SUR",2020,13,2461.49105864311496
"SUR",2020,14,1183.18466685292170
"SUR",2021,10,149.59876219444337
"SUR",2021,11,176.87988497346856
"SUR",2021,12,40.838798230518908
"SVK",2012,10,437.26412040341294
"SVK",2012,11,310.01255771290322
"SVK",2014,10,183.65237561558583
"SVK",2015,11,282.47048541505419
"SVK",2015,12,45.56507834680892
"SVK",2017,12,27.462381174993073
"SWZ",2012,13,36.73279519643167
"SWZ",2013,11,12.228216057987929
"SWZ",2015,14,36.70330493635537
"SWZ",2017,12,12.241576708868571
"SWZ",2019,10,172.02154184943328
"SWZ",2021,11,49.00553205277101
"SWZ",2021,12,49.006229682900276
"SWZ",2021,13,48.91638747899889
"SYR",2013,11,33.613171923451816
"SYR",2013,12,33.611811994565
"SYR",2014,11,80.08746490396545
"SYR",2014,12,88.99737755560781
"SYR",2014,13,489.5223680368393
"SYR",2015,14,11.03531351486125
"SYR",2017,13,34.23304589216015
"SYR",2018,10,66.79009159560309
"SYR",2018,13,67.70949515462252
"SYR",2019,10,33.64170392522784
"SYR",2019,11,44.86359768543959
"SYR",2019,12,22.427953443801535
"SYR",2019,13,100.93054131727766
"SYR",2020,14,33.670185307883045
"TCD",2012,10,84157.57010033979153
"TCD",2012,11,50645.16807772561192
"TCD",2012,12,47723.80962801983302
"TCD",2012,13,52160.9562566394460
"TCD",2013,10,90750.21381135979023
"TCD",2013,11,91388.27703619181149
"TCD",2013,12,37224.48363827346017
"TCD",2013,13,33102.48278500834096
"TCD",2014,10,72641.13779168143710
"TCD",2014,11,99862.91372350039625
"TCD",2014,12,76981.2806694455533
"TCD",2014,13,61980.16180810074991
"TCD",2015,11,33391.0198655939823
"TCD",2015,12,26209.5942078319849
"TCD",2015,13,23372.42739051960104
"TCD",2015,14,45148.596833870375537
"TCD",2016,10,46119.9037026576586
"TCD",2016,11,19912.55801718253247
"TCD",2016,12,14707.103370661642561
"TCD",2016,13,19640.413276814462194
"TCD",2017,10,22227.78381810431986
"TCD",2017,11,16816.68206260014914
"TCD",2017,12,29724.81936282945454
"TCD",2017,13,9002.5486923969747
"TCD",2018,10,72941.7771601325574
"TCD",2018,11,96107.32521352617462
"TCD",2018,12,28695.187543585448577
"TCD",2018,13,24359.875827201938444
"TCD",2019,10,87857.9212470701560
"TCD",2019,11,64394.88845676891618
"TCD",2019,12,53501.19358120258003
"TCD",2019,13,45638.96696720926774
"TCD",2020,11,118064.14670195869333
"TCD",2020,12,36278.961306133922513
"TCD",2020,13,26896.39756055073553
"TCD",2020,14,36608.18662978562408
"TCD",2021,10,80784.9484572763423
"TCD",2021,11,16873.79411496645659
"TCD",2021,12,43169.126518906043743
"TCD",2021,13,38271.19545939479849
"TGO",2012,10,3567.75838379308110
"TGO",2012,11,3773.61505883374895
"TGO",2012,12,40.590893129755216
"TGO",2013,10,1859.5729811549755
"TGO",2013,11,1711.6435392069040
"TGO",2013,12,1456.1800058923205
"TGO",2013,13,229.27788761035498
"TGO",2014,10,1024.802342969830895
"TGO",2014,11,593.3038873087695
"TGO",2014,12,80.90683706651234
"TGO",2014,13,53.91829513752248
"TGO",2015,11,270.45047817821650
"TGO",2015,14,94.871196523813875
"TGO",2016,10,3776.72948923532154
"TGO",2016,11,4144.14379855953646
"TGO",2016,12,580.430066195837624
"TGO",2017,10,12225.599341021523706
"TGO",2017,11,2783.49061579186234
"TGO",2017,12,419.19713826558285
"TGO",2017,13,620.2463170639079
"TGO",2018,10,3028.08740475574935
"TGO",2018,11,849.20545336868173
"TGO",2018,12,390.992160290969715
"TGO",2018,13,13.458806542657683
"TGO",2019,10,3540.801390784766010
"TGO",2019,11,1538.602625476497536
"TGO",2019,12,1685.302511657931616
"TGO",2019,13,2021.650973778142125
"TGO",2020,11,4099.018148035326934
"TGO",2020,12,4514.0749234253784
"TGO",2020,13,2894.35329529826494
"TGO",2020,14,53.759907137384914
"TGO",2021,10,916.8302819915463
"TGO",2021,11,1106.1333844117253
"TGO",2021,12,634.5863087892363
"THA",2012,10,207813.71558913859952
"THA",2012,11,291775.971868450940131
"THA",2012,12,63564.600822449125876
"THA",2012,13,36150.496281508518903
"THA",2013,10,91645.62983518776914
"THA",2013,11,55133.894989370911911
"THA",2013,12,71821.884161051724962
"THA",2013,13,115126.274055741537276
"THA",2014,10,181347.106565488874550
"THA",2014,11,194468.699080702148982
"THA",2014,12,165540.063366176620626
"THA",2014,13,127059.024013600031223
"THA",2015,11,165231.414764471435733
"THA",2015,12,64219.851226952958721
"THA",2015,13,30364.369136188685293
"THA",2015,14,56322.599660690838970
"THA",2016,10,67042.896226978306661
"THA",2016,11,138945.168694588584421
"THA",2016,12,80889.005852791791266
"THA",2016,13,40759.610033676044378
"THA",2017,10,163492.417299112590601
"THA",2017,11,174081.092803473921783
"THA",2017,12,44590.251293114424580
"THA",2017,13,19549.773127915051996
"THA",2018,10,68819.268054142759127
"THA",2018,11,55557.638581119911402
"THA",2018,12,53718.890401106009950
"THA",2018,13,98125.970852358540613
"THA",2019,10,122501.223124239776624
"THA",2019,11,56231.028737119867898
"THA",2019,12,62364.914843262011815
"THA",2019,13,77674.704691788762967
"THA",2020,11,145135.549030643037084
"THA",2020,12,76749.284197764820341
"THA",2020,13,82205.528629152910400
"THA",2020,14,130533.82323395620752
"THA",2021,10,36005.83007922233579
"THA",2021,11,24454.567855424485635
"THA",2021,12,15340.87139818913919
"THA",2021,13,4554.44415064192635
"TJK",2017,10,87.439555551826532
"TJK",2017,11,120.21487998182735
"TJK",2019,10,10.465737978995724
"TKM",2012,11,160.24105648988711
"TKM",2012,12,41.90780625859087
"TKM",2012,13,10.23039987370632
"TKM",2013,11,98.10559444637853
"TKM",2014,10,205.932972912018178
"TKM",2014,11,248.24742010888798
"TKM",2014,13,239.44698892043948
"TKM",2015,11,389.14502136791333
"TKM",2015,12,61.80322802019839
"TKM",2017,10,139.63355670513024
"TKM",2017,11,21.51357479690607
"TKM",2017,12,30.977523628241848
"TKM",2017,13,243.74937664626952
"TKM",2018,10,5477.8766149246910
"TKM",2018,11,1816.99064225174016
"TKM",2018,12,1918.0116903076885
"TKM",2018,13,1468.3632465218232
"TKM",2019,10,1489.0971309876236
"TKM",2019,11,681.5782232088009
"TKM",2019,12,60.757647004272556
"TKM",2019,13,121.57234560280654
"TKM",2020,11,101.30380022689954
"TKM",2020,12,273.4613895930698
"TKM",2020,13,20.255215542269724
"TKM",2020,14,51.556970674662853
"TKM",2021,10,108.00757953673363
"TKM",2021,11,691.990045562651944
"TKM",2021,12,2078.88174270964177
"TKM",2021,13,5611.7306743909468
"TTO",2013,10,134.5184178956803
"TTO",2013,11,13.451482609623083
"TTO",2014,10,161.4013075599766
"TTO",2014,11,147.94646232215078
"TTO",2014,12,430.37099714947396
"TTO",2014,13,551.4046912291278
"TTO",2016,10,201.93557571243196
"TTO",2016,11,80.7737146689603
"TTO",2016,13,80.701211751747385
"TTO",2017,13,175.011390440446795
"TTO",2018,10,26.90101188433296
"TTO",2018,12,134.5078521474023
"TTO",2020,11,201.81412756450186
"TTO",2020,12,67.28607118350875
"TTO",2020,14,80.66484045496871
"TUN",2015,14,44.910135395154555
"TUR",2012,10,6869.30242337634764
"TUR",2012,11,6834.7084889877252
"TUR",2012,12,643.1432893507248
"TUR",2012,13,235.18560025952769
"TUR",2015,14,98.98737328271288
"TUR",2016,13,21.95794576884609
"TUR",2017,10,285.176305671957205
"TUR",2017,12,124.31852180765785
"TUR",2018,10,43.400928126041012
"TUR",2020,11,73.70044388132624
"TUR",2020,12,42.284342430251805
"TWN",2013,10,124.63901711876323
"TWN",2013,11,62.32727530399346
"TWN",2015,14,74.98089208058164
"TWN",2021,10,935.5844485376753
"TWN",2021,11,137.20287860801136
"TZA",2012,10,5021.565436323724240
"TZA",2012,11,6997.67944583723314
"TZA",2012,12,19890.550952780663195
"TZA",2012,13,21454.32348892055102
"TZA",2013,10,21898.875917437843249
"TZA",2013,11,13481.58767837081758
"TZA",2013,12,2209.49622810394192
"TZA",2013,13,2380.941312437409749
"TZA",2014,10,2034.974053765558897
"TZA",2014,11,519.18950101714157
"TZA",2015,11,102294.312713079927577
"TZA",2015,12,44277.136474767549976
"TZA",2015,13,638.75697209411227
"TZA",2015,14,325.495102747173364
"TZA",2016,10,49303.685513246232495
"TZA",2016,11,25015.605915045874009
"TZA",2016,12,5872.45375249751206
"TZA",2016,13,407.943258859103259
"TZA",2017,10,421.701880816995133
"TZA",2017,11,408.445122415395614
"TZA",2017,12,790.09356886829172
"TZA",2017,13,1139.806410133900601
"TZA",2018,12,1899.00524795646935
"TZA",2018,13,7952.081657791980642
"TZA",2019,10,13101.671271547106485
"TZA",2019,11,18793.914976420187400
"TZA",2019,12,25259.25342950614298
"TZA",2019,13,41275.268506934768027
"TZA",2020,11,203.806303377301738
"TZA",2020,12,13.594336137781447
"TZA",2020,14,610.719363985373125
"TZA",2021,10,13935.32387321473173
"TZA",2021,11,61266.598052302294039
"TZA",2021,12,76086.501592719731125
"TZA",2021,13,2389.22129488378429
"UGA",2012,10,33612.55859843194625
"UGA",2012,11,18638.85574571425164
"UGA",2012,12,10153.21849122023398
"UGA",2012,13,4025.34630561152090
"UGA",2013,10,12916.744144660530704
"UGA",2013,11,3017.83090734661765
"UGA",2013,12,642.04574023044758
"UGA",2013,13,54.66434652446799
"UGA",2014,10,20164.40638225699616
"UGA",2014,11,1801.83687766801748
"UGA",2014,12,832.67867165224215
"UGA",2015,11,62950.41598960160520
"UGA",2015,12,11894.91755224873119
"UGA",2015,13,655.959104299092717
"UGA",2015,14,13.667662846653725
"UGA",2016,10,47289.73651459829127
"UGA",2016,11,16388.14541147125034
"UGA",2016,12,5119.876912255496920
"UGA",2016,13,1964.30610331810677
"UGA",2017,10,1529.109301946522941
"UGA",2017,11,2074.38499522587066
"UGA",2017,12,546.42488615363825
"UGA",2017,13,122.963549366998365
"UGA",2018,10,5693.22798332707520
"UGA",2018,11,81.96435336569138
"UGA",2018,12,41.00585571304465
"UGA",2018,13,163.8149405141989
"UGA",2019,10,27033.6889325279850
"UGA",2019,11,13700.94154976951324
"UGA",2019,12,13029.50567558923135
"UGA",2019,13,1052.138816936204616
"UGA",2020,11,2635.568853506487530
"UGA",2020,12,1065.493482229291781
"UGA",2020,13,559.9333558648594
"UGA",2020,14,2799.789540634336897
"UGA",2021,10,14781.08856979302987
"UGA",2021,11,4968.979611267791905
"UGA",2021,12,2649.02045199183821
"UGA",2021,13,423.634021015667595
"UKR",2012,10,88362.15701391923739
"UKR",2012,11,154850.11637439896154
"UKR",2012,12,12018.651736307160285
"UKR",2012,13,2753.00174294014193
"UKR",2013,10,2732.193181523133413
"UKR",2013,11,318.0239500417987
"UKR",2013,12,633.76870397929205
"UKR",2013,13,19357.355565588352116
"UKR",2014,10,65243.91842724002859
"UKR",2014,11,88564.00817052923611
"UKR",2014,12,20704.838968444783825
"UKR",2014,13,11964.54971845707014
"UKR",2015,11,97811.78797634776847
"UKR",2015,12,41052.721113299896172
"UKR",2015,13,3795.537246507443338
"UKR",2015,14,4540.630604542343505
"UKR",2016,10,26793.36332378431133
"UKR",2016,11,10399.504937602020616
"UKR",2016,12,21609.28827134224597
"UKR",2016,13,6406.73031095941634
"UKR",2017,10,37873.901142660902048
"UKR",2017,11,46922.81912136582463
"UKR",2017,12,214284.307772609523506
"UKR",2017,13,160585.361521557746415
"UKR",2018,10,2736.7137548958335
"UKR",2018,11,2277.280302281698933
"UKR",2018,12,27288.61644251938943
"UKR",2018,13,409539.517798813859587
"UKR",2019,10,14395.00227086587213
"UKR",2019,11,29709.652681224067595
"UKR",2019,12,52419.12906619704993
"UKR",2019,13,197207.19512365427593
"UKR",2020,11,100512.38911790345381
"UKR",2020,12,86244.733517288078504
"UKR",2020,13,32317.52199606618014
"UKR",2020,14,51598.15514599361340
"UKR",2021,10,6271.09436935622820
"UKR",2021,11,14668.85290253867707
"UKR",2021,12,17876.08233386477032
"UKR",2021,13,2935.112247375003214
"URY",2012,10,23.385143794749286
"URY",2012,11,57.010796985861940
"URY",2012,12,401.72435279237502
"URY",2012,13,643.333104000430715
"URY",2013,10,34.858685898304544
"URY",2013,13,23.07522679671861
"URY",2014,12,45.50848390031389
"URY",2014,13,197.25124201915997
"URY",2015,11,1011.41162903960317
"URY",2015,12,655.063112949179054
"URY",2015,13,806.68544564305405
"URY",2015,14,1927.99351924920393
"URY",2016,10,93.911202860798015
"URY",2016,11,170.58521439393982
"URY",2016,13,90.969695157076567
"URY",2017,11,127.24130221018266
"URY",2017,12,656.873023986383195
"URY",2017,13,115.019119355001903
"URY",2018,10,1521.00832940621237
"URY",2018,11,102.55520404090257
"URY",2018,12,127.094245525239751
"URY",2018,13,173.50972024580946
"URY",2019,10,290.810192392114296
"URY",2019,11,92.04513819507955
"URY",2019,12,427.76751382824558
"URY",2019,13,458.73808429197081
"URY",2020,11,1326.57312272292114
"URY",2020,12,285.071471902138496
"URY",2020,13,207.185946419274387
"URY",2020,14,425.35027745015698
"URY",2021,10,299.12559727524183
"URY",2021,11,126.41026200761283
"URY",2021,12,11.5057126873869
"URY",2021,13,115.17271966263378
"USA",2012,10,33900.987458311790636
"USA",2012,11,61094.93424735375548
"USA",2012,12,25443.368794774720810
"USA",2012,13,32209.763029414888643
"USA",2013,10,116249.266068511891413
"USA",2013,11,78942.527360751309852
"USA",2013,12,36368.719315591950822
"USA",2013,13,46833.097067227096485
"USA",2014,10,49259.061861384249960
"USA",2014,11,94193.145373996607739
"USA",2014,12,66967.805454224013936
"USA",2014,13,64425.986828009041008
"USA",2015,11,56672.673274909221772
"USA",2015,12,49823.740173495650384
"USA",2015,13,69521.829026632274424
"USA",2015,14,60774.237155935382946
"USA",2016,10,89491.346595799786896
"USA",2016,11,120230.566572058948055
"USA",2016,12,222078.953446588728501
"USA",2016,13,279786.89253528478131
"USA",2017,10,495030.240682044437602
"USA",2017,11,75469.828652098042016
"USA",2017,12,55265.47234949705384
"USA",2017,13,41575.065597168049908
"USA",2018,10,120824.721374440384702
"USA",2018,11,89073.207369434637103
"USA",2018,12,73303.95703526900263
"USA",2018,13,40835.64270942294750
"USA",2019,10,57819.415618635433325
"USA",2019,11,135752.14533073576056
"USA",2019,12,127733.74174959426295
"USA",2019,13,67351.62236151613596
"USA",2020,11,52531.409535995656685
"USA",2020,12,46851.68080615530890
"USA",2020,13,111547.974842676225830
"USA",2020,14,228662.403006448355892
"USA",2021,10,93080.455504160144373
"USA",2021,11,57423.534273987336962
"USA",2021,12,81557.893073826895184
"USA",2021,13,64966.163917993517435
"UZB",2012,10,19.973392279255062
"UZB",2012,11,10338.52632519071798
"UZB",2012,12,14019.79041362137186
"UZB",2012,13,109.7643358598601
"UZB",2013,10,3001.3232649433785
"UZB",2013,11,2578.582218997040806
"UZB",2013,12,2190.94898742830223
"UZB",2013,13,3049.20402307114885
"UZB",2014,10,1080.89810207825283
"UZB",2014,11,137.02187266816665
"UZB",2014,12,139.94278844494957
"UZB",2014,13,222.025611869237953
"UZB",2015,11,3770.667745094420
"UZB",2015,12,1481.69789913132198
"UZB",2015,13,449.351280366404086
"UZB",2015,14,898.9856230667114
"UZB",2016,10,181.9002413464283
"UZB",2016,13,20.13102831423775
"UZB",2017,10,3656.212531508256988
"UZB",2017,11,1844.1349570760137
"UZB",2017,12,1059.2818161736136
"UZB",2017,13,5332.944131915964
"UZB",2018,10,4054.6281149903467
"UZB",2018,11,9584.0178997416667
"UZB",2018,12,5397.56403583927928
"UZB",2018,13,3056.3131957445235
"UZB",2019,10,2297.87514195569266
"UZB",2019,11,2660.909244759720235
"UZB",2019,12,905.9735635029651
"UZB",2019,13,618.9623675763844
"UZB",2020,11,1209.7877577970175
"UZB",2020,12,944.3698610519263
"UZB",2020,13,40.05238306407445
"UZB",2021,10,20.24881512989191
"UZB",2021,11,181.86520708468618
"UZB",2021,12,7412.5924494819053
"UZB",2021,13,4647.349312646452586
"VEN",2012,10,138787.268519290611047
"VEN",2012,11,54913.781467717888406
"VEN",2012,12,23173.551316035760956
"VEN",2012,13,11628.095644495704671
"VEN",2013,10,249089.254276927896340
"VEN",2013,11,166700.243076061895997
"VEN",2013,12,223825.712533748505490
"VEN",2013,13,187679.100393302106531
"VEN",2014,10,182089.108863373372240
"VEN",2014,11,190241.939758922346486
"VEN",2014,12,206087.923258393656430
"VEN",2014,13,193536.951432845207978
"VEN",2015,11,156314.397176623697535
"VEN",2015,12,98642.082855744400091
"VEN",2015,13,157881.561809847884252
"VEN",2015,14,150418.623280916779636
"VEN",2016,10,259957.774048317927183
"VEN",2016,11,200039.705592716193778
"VEN",2016,12,163795.896476948645855
"VEN",2016,13,67033.822877053924378
"VEN",2017,10,123697.88379625188320
"VEN",2017,11,123441.746511224301018
"VEN",2017,12,71083.736580132208575
"VEN",2017,13,110511.50210604178282
"VEN",2018,10,215437.040479152675336
"VEN",2018,11,264184.877869115443967
"VEN",2018,12,179451.023410998738391
"VEN",2018,13,69327.10098685070660
